cluster_id,label,tsne1,tsne2
BGC0000654,terpene,-21.973646,-22.356216
BGC0000656,terpene,-38.92918,-38.934845
BGC0000657,terpene,-15.901653,-20.87467
BGC0000658,terpene,-22.598316,-45.67145
BGC0000659,terpene,-22.65489,-45.87433
BGC0000660,terpene,-21.139883,-44.7005
BGC0000661,terpene,-15.901646,-20.879906
BGC0000662,terpene,-13.954187,-16.471516
BGC0000663,terpene,-23.871502,-24.93248
BGC0000664,terpene,-37.782993,-36.75696
BGC0000665,terpene,-18.15505,-17.088303
BGC0000666,terpene,-18.149115,-17.09049
BGC0000667,terpene,-24.863976,-44.827484
BGC0000668,terpene,-13.696791,-1.2718034
BGC0000669,terpene,-21.157665,-27.302345
BGC0000670,terpene,-21.052786,-27.16636
BGC0000671,terpene,-49.79602,-28.82917
BGC0000672,terpene,-50.526592,-28.11522
BGC0000673,terpene,-10.345815,-8.542556
BGC0000674,terpene,-22.229105,-45.127533
BGC0000675,terpene,-19.958914,-44.33944
BGC0000676,terpene,-14.403022,-43.278442
BGC0000677,terpene,-15.304612,-42.977615
BGC0000678,terpene,-16.427845,-29.084702
BGC0000679,terpene,-12.88844,-9.448117
BGC0000682,terpene,1.8288839,-45.48944
BGC0000683,terpene,-22.798439,-48.775352
BGC0000684,polyketide,9.078543,-55.263115
BGC0000685,terpene,-20.770628,-43.39043
BGC0000686,terpene,-14.605427,-33.916492
BGC0000687,terpene,-18.42521,-41.15316
BGC0000688,terpene,-14.12091,-43.76958
BGC0000689,saccharide,-24.007915,9.794168
BGC0000690,saccharide,-33.923477,16.58127
BGC0000691,saccharide,-19.637236,18.019531
BGC0000692,saccharide,-25.581007,14.852228
BGC0000693,saccharide,-23.711805,15.847521
BGC0000694,saccharide,-23.364885,18.232943
BGC0000695,saccharide,-23.16544,9.3245945
BGC0000696,saccharide,-24.256413,8.889721
BGC0000698,saccharide,-5.546893,0.7850238
BGC0000699,saccharide,-26.527916,15.176488
BGC0000700,saccharide,-25.051256,6.484996
BGC0000701,saccharide,-24.138706,19.014753
BGC0000702,saccharide,-23.02234,11.531486
BGC0000703,saccharide,-23.372602,11.73483
BGC0000704,saccharide,-23.557356,11.86338
BGC0000705,saccharide,-23.513971,11.730405
BGC0000706,saccharide,-22.010193,11.531324
BGC0000707,saccharide,-32.57647,18.716087
BGC0000708,saccharide,-23.419992,15.065881
BGC0000709,saccharide,-24.292141,14.070664
BGC0000711,saccharide,-23.636784,14.96822
BGC0000712,saccharide,-23.98904,14.018815
BGC0000713,saccharide,-24.901094,13.842938
BGC0000714,saccharide,-23.959526,9.668765
BGC0000715,saccharide,-32.5495,16.046741
BGC0000716,saccharide,-32.732555,16.289263
BGC0000719,saccharide,-30.026297,8.362873
BGC0000720,saccharide,-29.690367,8.801247
BGC0000721,saccharide,-28.514277,8.9794855
BGC0000722,other,-28.450481,11.520178
BGC0000723,other,-27.815308,11.694155
BGC0000724,saccharide,-33.84323,16.54369
BGC0000725,saccharide,-31.303585,27.561022
BGC0000727,saccharide,-28.223701,-3.1683447
BGC0000728,saccharide,-33.953613,31.76558
BGC0000729,saccharide,-33.911114,31.745323
BGC0000730,saccharide,-34.15837,32.68184
BGC0000731,saccharide,-34.15837,32.68184
BGC0000732,saccharide,-34.735725,32.58992
BGC0000733,saccharide,-34.751633,32.66121
BGC0000734,saccharide,-40.374226,34.571877
BGC0000735,saccharide,-40.45191,35.37402
BGC0000736,saccharide,-40.467983,35.525597
BGC0000737,saccharide,-40.946056,34.732918
BGC0000738,saccharide,-41.02264,35.647163
BGC0000739,saccharide,-40.696777,34.664906
BGC0000740,saccharide,-47.899246,29.923035
BGC0000741,saccharide,-47.899246,29.923035
BGC0000742,saccharide,-48.97114,30.779633
BGC0000743,saccharide,-48.97114,30.779633
BGC0000744,saccharide,-47.899246,29.923035
BGC0000745,saccharide,-47.899246,29.923035
BGC0000746,saccharide,-47.899246,29.923035
BGC0000747,saccharide,-47.899246,29.923035
BGC0000748,saccharide,-47.899246,29.923035
BGC0000749,saccharide,-33.96506,34.05379
BGC0000751,saccharide,-36.364544,36.203632
BGC0000752,saccharide,-35.94795,36.330044
BGC0000753,saccharide,-35.721363,36.46919
BGC0000754,saccharide,-42.538204,31.404007
BGC0000755,saccharide,-42.538204,31.404007
BGC0000756,saccharide,-43.158245,30.38091
BGC0000757,saccharide,-42.85413,30.856516
BGC0000758,saccharide,-38.74057,30.255169
BGC0000759,saccharide,-32.696293,27.5192
BGC0000760,saccharide,-36.985123,30.967451
BGC0000761,saccharide,-32.781506,28.540037
BGC0000762,saccharide,-32.232243,24.951893
BGC0000763,saccharide,-34.928055,31.554955
BGC0000764,saccharide,-35.763275,28.531408
BGC0000765,saccharide,-35.95945,28.289772
BGC0000766,saccharide,-37.385,26.577301
BGC0000767,saccharide,-36.666637,27.282764
BGC0000768,saccharide,-32.7119,28.361826
BGC0000769,saccharide,-37.417164,-0.2726901
BGC0000770,saccharide,-40.165752,19.710451
BGC0000772,saccharide,-28.570044,14.362807
BGC0000773,saccharide,-40.084835,26.489334
BGC0000774,saccharide,-39.779434,24.75446
BGC0000775,saccharide,-37.898582,20.264986
BGC0000776,saccharide,-41.04195,18.178766
BGC0000777,saccharide,-39.34294,29.286425
BGC0000778,saccharide,-37.713337,24.96518
BGC0000779,saccharide,-40.869923,19.707127
BGC0000780,saccharide,-38.25773,25.224062
BGC0000781,saccharide,-37.595703,30.141575
BGC0000782,saccharide,-41.377434,23.812862
BGC0000783,saccharide,-41.887417,22.790388
BGC0000784,saccharide,-38.79017,30.262005
BGC0000785,saccharide,-41.4408,23.721941
BGC0000786,saccharide,-39.781273,29.32387
BGC0000787,saccharide,-39.39054,26.94232
BGC0000788,saccharide,-39.434883,26.879192
BGC0000789,saccharide,-38.90584,20.438929
BGC0000790,saccharide,-36.972057,23.057135
BGC0000791,saccharide,-36.825066,22.977758
BGC0000792,saccharide,-41.261692,24.345871
BGC0000793,saccharide,-41.075832,18.08676
BGC0000794,saccharide,-42.576576,24.702253
BGC0000795,saccharide,-40.14453,24.692255
BGC0000796,saccharide,-41.916874,24.77009
BGC0000797,saccharide,-32.88352,27.44434
BGC0000798,saccharide,-18.129454,-32.992645
BGC0000799,saccharide,-35.08198,32.11866
BGC0000800,saccharide,-34.665688,30.177284
BGC0000801,saccharide,-33.92908,26.277758
BGC0000802,saccharide,-29.917374,24.028654
BGC0000803,saccharide,-36.45494,27.689796
BGC0000804,saccharide,-19.630404,18.027052
BGC0000806,saccharide,-25.621296,7.9559555
BGC0000807,saccharide,-26.55971,8.293797
BGC0000809,alkaloid,-40.074776,-6.156606
BGC0000810,alkaloid,-19.315086,-39.01067
BGC0000811,alkaloid,-5.4895577,-33.697468
BGC0000812,alkaloid,-25.480446,-9.364232
BGC0000813,alkaloid,-40.20389,-11.002959
BGC0000814,alkaloid,-21.285088,0.089415915
BGC0000815,alkaloid,-7.8620296,-20.943272
BGC0000816,nrp,-0.14832182,-29.63704
BGC0000817,alkaloid,-42.28692,-14.879916
BGC0000818,nrp,-3.0811048,-31.63655
BGC0000819,nrp,-2.4301968,-32.441643
BGC0000820,alkaloid,-33.342796,10.8553505
BGC0000821,alkaloid,-42.698425,-3.9885101
BGC0000825,alkaloid,-40.86711,-8.820477
BGC0000826,alkaloid,-40.862724,-8.71622
BGC0000827,alkaloid,-40.80148,-8.919255
BGC0000829,alkaloid,-43.67923,-16.87285
BGC0000830,other,-43.551453,-16.701263
BGC0000831,alkaloid,-43.541954,-16.05953
BGC0000832,saccharide,-34.306942,3.6720138
BGC0000833,saccharide,-33.95273,4.058361
BGC0000834,saccharide,-34.38526,3.6117742
BGC0000836,other,17.951342,-14.162029
BGC0000837,other,17.682951,-14.181364
BGC0000838,polyketide,19.501078,-13.2075205
BGC0000839,other,19.517118,-13.317222
BGC0000840,other,15.955023,-14.099206
BGC0000841,other,-12.371843,12.250848
BGC0000842,other,-18.741352,12.48859
BGC0000843,other,-27.168127,0.28919905
BGC0000844,other,-14.697893,12.531462
BGC0000845,other,-14.7199545,12.553426
BGC0000846,other,-8.915638,6.537702
BGC0000847,other,-18.713362,12.407753
BGC0000848,other,-16.627441,-13.173601
BGC0000849,other,-16.55396,-12.965686
BGC0000850,other,-16.49569,-12.789241
BGC0000851,other,-46.037716,-10.248663
BGC0000852,other,-16.702374,46.79537
BGC0000853,other,-16.623697,45.17625
BGC0000854,other,-17.712782,44.96243
BGC0000855,other,-16.988161,46.21928
BGC0000856,other,-17.803028,45.91514
BGC0000857,other,-18.454067,45.187233
BGC0000858,other,-16.81554,46.03415
BGC0000859,other,-17.803028,45.91514
BGC0000860,other,-18.51235,45.16744
BGC0000861,other,26.94031,-13.496808
BGC0000862,other,27.165257,-12.765303
BGC0000863,other,25.952656,-13.561178
BGC0000864,other,27.219053,-11.801233
BGC0000865,other,27.183804,-12.4108715
BGC0000866,other,2.2899902,-9.040671
BGC0000867,other,2.28406,-9.045151
BGC0000868,other,-38.255222,29.056826
BGC0000869,other,27.675968,-13.961736
BGC0000870,other,-21.468964,-29.175468
BGC0000871,other,-1.2038168,7.7583094
BGC0000872,other,-33.992027,0.59827983
BGC0000873,other,-36.114197,5.5956836
BGC0000874,other,-20.925303,1.9128888
BGC0000875,other,-34.04591,0.5806322
BGC0000876,other,9.838006,36.9559
BGC0000877,other,-27.816843,1.0512614
BGC0000878,other,-31.376608,16.225775
BGC0000879,other,-21.682873,22.33059
BGC0000880,other,-30.519358,19.455729
BGC0000881,other,-21.97079,22.326189
BGC0000882,other,-32.62528,15.006957
BGC0000883,other,-11.003753,11.599523
BGC0000884,other,-14.773478,19.36291
BGC0000885,other,-13.931722,-16.486134
BGC0000886,other,1.5122468,-2.3770845
BGC0000887,alkaloid,-5.595138,6.985321
BGC0000888,other,-10.440035,15.02987
BGC0000889,other,-14.070341,-14.684954
BGC0000890,other,9.459755,-13.256405
BGC0000891,other,9.831645,-12.729238
BGC0000892,other,5.986851,-10.794336
BGC0000893,nrp,1.938707,23.469975
BGC0000894,other,-22.691101,18.167128
BGC0000895,other,-9.544544,9.6325245
BGC0000896,other,-14.616687,14.334977
BGC0000897,other,-15.986777,11.318441
BGC0000898,saccharide,-39.84335,-4.212034
BGC0000899,saccharide,-39.860184,-4.307861
BGC0000900,other,47.86629,41.421314
BGC0000901,other,48.032246,39.719193
BGC0000902,polyketide,-6.647903,-15.093393
BGC0000903,other,-7.4019938,1.688137
BGC0000904,other,-12.952193,1.3868365
BGC0000905,other,-17.525517,22.70875
BGC0000906,other,-17.525417,22.708374
BGC0000907,other,-27.66499,16.854559
BGC0000908,other,-13.0557165,-17.68173
BGC0000909,other,-12.132046,-18.854397
BGC0000910,other,-12.078412,-18.9208
BGC0000911,other,-12.078412,-18.9208
BGC0000912,other,-12.132046,-18.854397
BGC0000913,other,-0.40933058,9.696316
BGC0000914,other,-17.285187,-9.673155
BGC0000915,other,-26.318169,-2.394721
BGC0000916,other,-26.980093,18.304981
BGC0000917,other,-26.636953,18.610464
BGC0000918,other,-12.615448,4.688989
BGC0000919,other,4.919872,4.2928214
BGC0000920,other,-28.23225,-23.931957
BGC0000921,other,11.756456,2.8710563
BGC0000922,other,-1.0882391,-6.182325
BGC0000923,other,-0.7916273,-12.184468
BGC0000924,other,6.2652335,-18.340729
BGC0000925,other,-23.382574,-12.816423
BGC0000926,other,-17.34697,11.466464
BGC0000927,other,-35.670303,8.726247
BGC0000929,other,-36.92347,9.551533
BGC0000930,terpene,-8.324529,-27.95929
BGC0000932,other,-6.18062,12.866778
BGC0000933,other,27.569975,26.70095
BGC0000934,other,-10.912659,35.398666
BGC0000935,other,-8.353395,35.020092
BGC0000936,other,-8.549436,37.155025
BGC0000937,other,-13.266384,9.019494
BGC0000938,other,-9.459066,4.7286215
BGC0000939,other,0.14844902,61.49609
BGC0000940,other,-1.7970833,59.949192
BGC0000941,other,-2.4458122,59.778465
BGC0000942,other,2.6679325,62.46612
BGC0000943,other,1.1751962,62.118557
BGC0000944,other,1.5384429,64.02055
BGC0000945,other,1.2821167,44.016735
BGC0000946,other,0.64896446,63.94872
BGC0000947,other,1.549689,61.051617
BGC0000948,other,-17.18457,8.90732
BGC0000949,nrp,-32.121094,7.2361407
BGC0000950,nrp,8.197366,34.441475
BGC0000951,nrp,8.203852,34.46463
BGC0000953,saccharide,-36.982674,14.616233
BGC0000954,nrp,52.499527,-17.093653
BGC0000955,nrp,39.297523,30.277308
BGC0000956,nrp,23.919472,-12.382233
BGC0000957,nrp,-4.5510054,4.0054007
BGC0000958,nrp,20.670347,11.91234
BGC0000959,nrp,14.003538,-29.73744
BGC0000960,nrp,-5.493942,10.276836
BGC0000961,nrp,9.10484,0.9250808
BGC0000962,nrp,23.681147,8.339505
BGC0000963,nrp,38.10948,16.601625
BGC0000964,nrp,34.414593,3.7722695
BGC0000965,polyketide,-41.241405,0.61824113
BGC0000966,nrp,6.3270526,9.110614
BGC0000967,nrp,59.516018,1.2190101
BGC0000968,nrp,14.764583,-34.359264
BGC0000969,nrp,42.984425,10.471562
BGC0000970,nrp,40.047325,-11.767399
BGC0000971,nrp,1.661559,-0.49377015
BGC0000972,nrp,33.362553,7.539724
BGC0000973,nrp,6.3911877,9.362418
BGC0000974,nrp,46.089767,-1.6903412
BGC0000975,nrp,34.438015,2.8777146
BGC0000976,nrp,55.06027,-6.690846
BGC0000977,nrp,2.9967551,-29.228947
BGC0000978,nrp,44.25886,-6.6771345
BGC0000979,nrp,52.054356,5.1831174
BGC0000980,nrp,52.054356,5.1831174
BGC0000981,nrp,43.689327,-7.257158
BGC0000982,nrp,41.9783,10.050577
BGC0000983,nrp,11.086448,-27.668804
BGC0000984,nrp,18.3927,36.79969
BGC0000985,nrp,40.57025,17.126432
BGC0000986,nrp,44.24982,8.514322
BGC0000988,nrp,51.310757,-17.54024
BGC0000989,nrp,50.638916,-16.497213
BGC0000990,nrp,51.349136,-17.496756
BGC0000991,nrp,50.68646,-16.622555
BGC0000992,nrp,2.262068,-33.80956
BGC0000993,nrp,27.146551,16.745878
BGC0000994,nrp,49.034683,-21.061054
BGC0000995,nrp,56.00451,-5.5615163
BGC0000996,nrp,15.4218855,-21.832273
BGC0000997,nrp,8.757894,15.929467
BGC0000998,nrp,36.986015,-24.630188
BGC0000999,nrp,14.692072,-21.167194
BGC0001000,nrp,41.62816,13.851317
BGC0001001,nrp,44.51447,-0.06764402
BGC0001002,nrp,24.749952,-25.484303
BGC0001003,nrp,42.454796,-33.016834
BGC0001004,polyketide,44.317165,-27.147402
BGC0001005,nrp,30.163422,32.318287
BGC0001006,nrp,-1.5631509,8.602576
BGC0001007,polyketide,-1.5773041,8.577567
BGC0001008,polyketide,-41.52385,1.3694415
BGC0001010,nrp,42.079727,10.172185
BGC0001011,nrp,61.650986,-32.852104
BGC0001012,nrp,60.45357,-29.607588
BGC0001013,nrp,59.615036,-29.846022
BGC0001014,nrp,27.794338,3.6895144
BGC0001015,nrp,35.961056,8.612171
BGC0001016,nrp,35.67623,11.656498
BGC0001017,nrp,35.704582,11.666981
BGC0001018,nrp,43.37388,24.114674
BGC0001019,nrp,33.84021,4.365058
BGC0001020,nrp,5.327152,21.278502
BGC0001021,nrp,9.75577,39.409176
BGC0001022,nrp,50.382057,-15.262891
BGC0001023,nrp,38.636017,31.676762
BGC0001024,nrp,43.340904,9.335513
BGC0001025,nrp,57.015976,-1.9542937
BGC0001026,nrp,15.576479,-32.574047
BGC0001027,nrp,20.414127,40.09043
BGC0001028,nrp,42.909565,20.750816
BGC0001029,nrp,41.33145,12.277431
BGC0001030,nrp,16.80699,-27.730652
BGC0001031,nrp,56.455463,-3.2944555
BGC0001032,nrp,56.431957,-3.2248733
BGC0001033,nrp,34.114445,6.0582323
BGC0001034,nrp,48.885616,-17.784931
BGC0001035,polyketide,14.838929,10.842285
BGC0001036,nrp,30.981253,12.055742
BGC0001037,nrp,20.083374,-29.26993
BGC0001038,nrp,6.5021014,-5.765265
BGC0001039,nrp,9.330338,16.061964
BGC0001040,nrp,49.707626,-21.448826
BGC0001041,nrp,-6.4432416,2.0003514
BGC0001042,nrp,50.01423,-24.27198
BGC0001043,nrp,15.1114,-21.543215
BGC0001044,nrp,-1.9659023,-30.279064
BGC0001045,nrp,35.884804,4.43048
BGC0001046,nrp,46.644108,-27.906818
BGC0001047,nrp,27.477074,7.7549663
BGC0001048,nrp,37.016136,16.37228
BGC0001049,nrp,17.85383,-31.050564
BGC0001050,nrp,39.266434,32.383186
BGC0001051,nrp,57.486927,-26.374573
BGC0001052,nrp,54.397587,-25.138752
BGC0001053,nrp,39.713093,10.561324
BGC0001054,nrp,36.801727,0.40283763
BGC0001055,nrp,-0.3746049,16.75783
BGC0001056,nrp,38.37873,6.5606875
BGC0001057,nrp,8.888659,-50.04008
BGC0001058,nrp,37.90343,16.479836
BGC0001059,nrp,32.564262,7.9276047
BGC0001060,polyketide,-40.747406,3.0943093
BGC0001061,polyketide,-31.850576,-5.3993487
BGC0001062,polyketide,-25.91457,-18.006004
BGC0001063,nrp,16.275028,-8.612949
BGC0001064,polyketide,34.042873,-13.881598
BGC0001065,polyketide,55.562485,-25.046041
BGC0001066,polyketide,54.460354,-28.298376
BGC0001067,polyketide,8.556795,-32.894737
BGC0001068,terpene,19.569021,-32.064247
BGC0001069,nrp,56.57494,1.0326627
BGC0001070,nrp,58.82302,-3.901753
BGC0001071,polyketide,51.777916,0.40529138
BGC0001072,polyketide,40.549644,-24.444479
BGC0001073,nrp,-27.326775,-1.592437
BGC0001074,saccharide,-36.475994,-5.137575
BGC0001075,terpene,-5.1227045,-42.51098
BGC0001076,other,-8.311623,-10.029427
BGC0001077,polyketide,-22.280508,4.777685
BGC0001078,terpene,-10.901852,-10.076044
BGC0001079,polyketide,-10.56309,-10.50845
BGC0001080,other,-11.068349,35.47755
BGC0001082,terpene,-6.849153,-36.268238
BGC0001083,polyketide,-11.141983,-10.099717
BGC0001084,nrp,-3.2603962,-31.637886
BGC0001085,nrp,13.208503,34.189007
BGC0001088,nrp,21.199327,17.66851
BGC0001089,polyketide,56.303703,-2.5158513
BGC0001090,nrp,36.5084,34.36198
BGC0001091,nrp,54.90357,-2.3713317
BGC0001093,nrp,52.43261,-4.9916596
BGC0001094,nrp,45.962963,0.21424477
BGC0001095,nrp,28.175505,40.12062
BGC0001098,nrp,36.592083,34.93739
BGC0001099,nrp,57.308544,-5.017183
BGC0001100,nrp,44.328144,-5.292587
BGC0001101,nrp,61.39582,-9.7151
BGC0001102,nrp,37.378555,3.5827026
BGC0001103,nrp,28.158493,40.06372
BGC0001105,nrp,51.814156,1.5239784
BGC0001106,nrp,60.225834,-4.5223417
BGC0001108,nrp,52.51396,-3.5270295
BGC0001109,nrp,51.677048,-1.7610166
BGC0001110,nrp,52.984657,1.4802002
BGC0001111,nrp,57.060062,1.3901063
BGC0001112,nrp,55.850655,0.26823103
BGC0001113,nrp,56.17856,-4.0336366
BGC0001114,nrp,56.55177,-4.499798
BGC0001115,nrp,57.59416,-6.3537636
BGC0001116,nrp,49.97913,0.8637973
BGC0001117,nrp,16.351236,31.50473
BGC0001118,polyketide,5.242562,-59.548668
BGC0001119,polyketide,46.069748,-21.708055
BGC0001122,nrp,4.3678803,-14.907495
BGC0001123,nrp,-2.1637418,-24.072971
BGC0001124,polyketide,18.505764,-38.173347
BGC0001125,nrp,38.949253,13.971008
BGC0001126,terpene,-14.12424,-0.8719812
BGC0001127,nrp,17.25252,35.444374
BGC0001128,nrp,39.284504,39.681072
BGC0001130,nrp,38.369476,6.5565143
BGC0001131,nrp,33.20081,32.251556
BGC0001132,nrp,39.57521,40.731632
BGC0001133,nrp,38.839916,38.6005
BGC0001134,other,40.516193,-3.2953973
BGC0001135,nrp,40.86269,38.930927
BGC0001136,nrp,17.853933,-31.050442
BGC0001137,alkaloid,-8.185476,-1.2768487
BGC0001138,other,-36.05467,5.626529
BGC0001140,terpene,-20.379528,-19.520607
BGC0001141,polyketide,11.889867,-36.46479
BGC0001142,nrp,16.177961,2.9801219
BGC0001143,polyketide,10.949688,-40.525013
BGC0001144,polyketide,7.947897,-58.268913
BGC0001145,ripp,-60.96567,-0.22485317
BGC0001146,ripp,-61.942326,-1.8779278
BGC0001147,nrp,-28.015417,20.976452
BGC0001148,nrp,-12.109831,-3.7853105
BGC0001149,nrp,39.247578,43.509575
BGC0001150,polyketide,-1.7853972,-6.5181227
BGC0001151,other,-12.546781,11.837768
BGC0001152,nrp,34.889957,32.151127
BGC0001153,nrp,36.684906,37.149235
BGC0001154,other,9.428013,33.44481
BGC0001155,ripp,-59.723278,-1.6746141
BGC0001156,terpene,-20.404531,-19.577202
BGC0001157,ripp,-50.550262,-10.833481
BGC0001159,nrp,6.3003755,-4.6073
BGC0001160,polyketide,33.194466,-32.72364
BGC0001161,polyketide,32.450256,-32.859436
BGC0001162,polyketide,32.355644,-32.825596
BGC0001163,polyketide,32.450256,-32.859436
BGC0001164,polyketide,32.90236,-32.7883
BGC0001165,nrp,55.15355,-6.627712
BGC0001166,nrp,47.733196,40.36884
BGC0001167,ripp,-72.71135,-8.92097
BGC0001168,nrp,17.304668,-2.8043141
BGC0001169,polyketide,46.657223,-16.642586
BGC0001170,ripp,-55.15789,7.51611
BGC0001171,ripp,-55.307026,2.7266383
BGC0001172,nrp,6.727378,-3.918527
BGC0001173,ripp,-54.32492,2.2588909
BGC0001174,ripp,-62.849102,-2.9520442
BGC0001176,ripp,-55.574505,48.590714
BGC0001177,polyketide,-20.58317,-10.763381
BGC0001178,nrp,13.695985,20.634212
BGC0001179,polyketide,-20.88146,-9.703035
BGC0001181,terpene,-22.163181,-48.60052
BGC0001182,nrp,17.48501,-32.981976
BGC0001183,polyketide,43.55061,-27.376257
BGC0001184,other,-10.428209,15.016374
BGC0001185,nrp,28.574146,47.5671
BGC0001186,polyketide,57.637966,0.98885167
BGC0001187,nrp,24.617878,-37.271328
BGC0001188,ripp,-25.339739,27.853914
BGC0001189,nrp,16.551603,38.4791
BGC0001190,polyketide,10.59393,-41.292797
BGC0001191,other,-32.344437,6.4090924
BGC0001192,nrp,36.684906,37.149235
BGC0001193,nrp,1.374999,0.28846171
BGC0001194,polyketide,53.857437,-26.108938
BGC0001195,nrp,53.374706,-26.625729
BGC0001196,nrp,9.719178,30.258345
BGC0001197,polyketide,-32.369938,-18.711876
BGC0001198,terpene,-21.47667,-28.34374
BGC0001199,polyketide,44.79978,-16.66036
BGC0001200,polyketide,46.30798,-18.3531
BGC0001201,terpene,-21.143085,-44.49365
BGC0001202,nrp,18.000639,13.977707
BGC0001203,nrp,16.372482,13.536764
BGC0001204,polyketide,55.255127,-37.011566
BGC0001205,polyketide,4.4509654,-36.353848
BGC0001206,other,-12.335784,6.4775047
BGC0001207,nrp,28.488165,36.916393
BGC0001209,ripp,-31.47184,44.60351
BGC0001210,ripp,-66.019394,12.066023
BGC0001211,nrp,11.273322,41.965786
BGC0001212,nrp,43.97466,9.471669
BGC0001213,polyketide,-4.18441,-0.6548339
BGC0001214,nrp,16.846788,33.310036
BGC0001215,nrp,51.78672,-24.539473
BGC0001216,nrp,20.654278,11.91379
BGC0001217,other,-23.45416,23.203823
BGC0001218,nrp,18.247305,-31.651936
BGC0001219,polyketide,0.5991139,-47.615665
BGC0001220,nrp,16.057878,7.716932
BGC0001221,other,-9.695315,34.999344
BGC0001222,ripp,-54.639225,12.615795
BGC0001223,other,-42.547432,-17.89357
BGC0001224,other,-41.30697,-15.221868
BGC0001225,nrp,-27.701069,16.95073
BGC0001226,ripp,-74.932625,15.20032
BGC0001227,terpene,-37.688324,-34.58659
BGC0001228,nrp,12.824062,25.626272
BGC0001229,ripp,-70.0754,15.613549
BGC0001230,nrp,15.800894,33.495792
BGC0001231,nrp,43.360615,9.239162
BGC0001233,nrp,20.385683,24.326357
BGC0001235,nrp,43.850887,10.226089
BGC0001236,polyketide,23.66517,-9.729771
BGC0001237,polyketide,37.274635,-8.870563
BGC0001238,other,-14.189279,24.052423
BGC0001239,other,-14.18942,24.050774
BGC0001240,nrp,47.50457,39.653046
BGC0001241,terpene,18.961586,1.379928
BGC0001242,polyketide,4.3359933,-56.977524
BGC0001244,polyketide,27.536983,-34.64318
BGC0001245,polyketide,7.768594,-53.168804
BGC0001246,polyketide,8.183109,-54.038643
BGC0001248,terpene,-21.906061,-27.455523
BGC0001249,nrp,48.68803,41.4645
BGC0001250,nrp,48.213024,40.50705
BGC0001251,nrp,48.300396,40.460697
BGC0001252,polyketide,24.02545,-36.862225
BGC0001254,polyketide,23.668081,-33.845158
BGC0001255,nrp,14.26819,-33.37472
BGC0001257,polyketide,10.207035,-59.54228
BGC0001258,polyketide,10.633563,-59.180695
BGC0001260,terpene,-6.9344563,-36.030327
BGC0001261,nrp,41.63258,39.35316
BGC0001262,polyketide,-14.586081,-38.306217
BGC0001264,polyketide,19.03746,-35.476562
BGC0001266,polyketide,9.402184,-57.042217
BGC0001267,terpene,-6.027163,-33.108067
BGC0001268,nrp,19.139652,-29.980455
BGC0001273,polyketide,28.04549,-34.81848
BGC0001275,polyketide,27.821918,-34.691734
BGC0001276,polyketide,26.955591,-34.670704
BGC0001277,terpene,-7.5168715,-23.878754
BGC0001278,terpene,-7.4987073,-23.930178
BGC0001281,polyketide,11.622836,-5.082045
BGC0001283,polyketide,-23.819178,-0.32650167
BGC0001284,polyketide,10.040307,-60.645985
BGC0001285,other,-2.2195108,22.709042
BGC0001286,other,-14.869249,7.8720727
BGC0001287,polyketide,47.636345,-28.962574
BGC0001288,polyketide,55.472755,-38.382694
BGC0001289,ripp,-59.778145,2.2115922
BGC0001290,nrp,27.73725,-0.97936517
BGC0001291,ripp,-47.1108,12.867192
BGC0001292,other,-4.391201,-0.5914858
BGC0001293,polyketide,46.00201,-18.133055
BGC0001294,other,-29.23843,-9.111452
BGC0001295,other,-15.11045,8.277563
BGC0001296,polyketide,47.251343,-37.121887
BGC0001297,nrp,18.304886,28.808243
BGC0001298,polyketide,44.28603,-12.623318
BGC0001299,polyketide,51.268665,-5.782762
BGC0001300,polyketide,49.964096,-4.09974
BGC0001301,polyketide,50.44736,-3.5154493
BGC0001302,other,-8.990421,35.415913
BGC0001303,polyketide,53.136723,-36.120564
BGC0001304,polyketide,-2.3487468,-44.841034
BGC0001305,polyketide,21.3213,-33.479107
BGC0001306,ripp,-11.903683,-24.775244
BGC0001307,ripp,-52.543488,50.052193
BGC0001310,polyketide,-5.76013,-15.355513
BGC0001311,ripp,-69.66054,14.629384
BGC0001312,nrp,25.595304,29.91514
BGC0001313,terpene,-20.848251,-26.061766
BGC0001314,terpene,-19.602695,-23.112822
BGC0001315,terpene,-19.63358,-41.28278
BGC0001316,other,-19.573662,-36.094
BGC0001317,terpene,-19.672474,-35.873127
BGC0001318,other,-28.074488,-23.918188
BGC0001321,terpene,-50.60575,-30.749569
BGC0001322,terpene,-50.38122,-30.673637
BGC0001323,terpene,-50.343735,-30.771544
BGC0001324,terpene,-50.452457,-30.440622
BGC0001325,alkaloid,-12.8499975,-33.791798
BGC0001327,nrp,33.675793,1.377496
BGC0001328,nrp,33.707832,1.1694976
BGC0001329,nrp,34.092648,1.8931627
BGC0001330,nrp,32.60195,2.969351
BGC0001331,nrp,33.578995,3.6177814
BGC0001332,nrp,36.762993,-8.210373
BGC0001333,alkaloid,-41.247486,-17.107775
BGC0001334,alkaloid,-41.181255,-16.654701
BGC0001335,alkaloid,-40.731964,-16.908861
BGC0001336,alkaloid,-42.350716,-17.437927
BGC0001337,alkaloid,-41.183662,-17.240353
BGC0001338,polyketide,4.8287573,-45.97848
BGC0001339,polyketide,5.2120028,-36.48279
BGC0001340,polyketide,12.160159,-44.06772
BGC0001341,nrp,6.623508,42.629868
BGC0001342,nrp,57.07301,-26.368927
