cluster_id,label,tsne1,tsne2
BGC0000661,terpene,34.373035,15.377379
BGC0000662,terpene,33.587555,10.944861
BGC0000663,terpene,26.010447,-32.55356
BGC0000664,terpene,34.38844,-34.108517
BGC0000665,terpene,25.93639,-29.243746
BGC0000666,terpene,25.934984,-29.263285
BGC0000667,terpene,-23.054798,-40.117622
BGC0000668,terpene,31.966166,-3.6346676
BGC0000669,terpene,20.85732,-37.98383
BGC0000670,terpene,20.577646,-38.135628
BGC0000671,terpene,20.626905,-42.117767
BGC0000672,terpene,21.230486,-42.933235
BGC0000673,terpene,27.819677,0.08738658
BGC0000674,terpene,30.515528,-26.974432
BGC0000675,terpene,14.198513,-50.39639
BGC0000676,terpene,17.172132,-49.251675
BGC0000677,terpene,16.500113,-48.05613
BGC0000678,terpene,12.757431,-5.659886
BGC0000679,terpene,27.27701,2.267218
BGC0000682,terpene,-20.982824,-32.064396
BGC0000684,polyketide,-7.286034,-21.28427
BGC0000685,terpene,13.664514,-50.22038
BGC0000686,terpene,18.770914,-39.747475
BGC0000687,terpene,11.50133,-49.98468
BGC0000688,terpene,17.36564,-49.510338
BGC0000689,saccharide,39.889683,-1.8873296
BGC0000690,saccharide,40.77453,-11.847089
BGC0000691,saccharide,46.09402,-3.3350575
BGC0000692,saccharide,41.09736,-5.73927
BGC0000693,saccharide,41.743706,-5.1488104
BGC0000694,saccharide,39.81498,-6.117143
BGC0000695,saccharide,39.003136,-0.6109424
BGC0000696,saccharide,39.17262,-1.0460218
BGC0000698,saccharide,12.6158,-11.411131
BGC0000699,saccharide,43.083626,-6.236064
BGC0000700,saccharide,36.335773,2.3439784
BGC0000701,saccharide,41.61914,-9.904381
BGC0000702,saccharide,39.87869,-7.7697425
BGC0000703,saccharide,39.475643,-7.2434683
BGC0000704,saccharide,39.374,-7.1612864
BGC0000705,saccharide,39.282032,-7.1100545
BGC0000706,saccharide,24.81679,-8.159406
BGC0000707,saccharide,43.153896,-15.188489
BGC0000708,saccharide,42.98589,-4.8488526
BGC0000709,saccharide,41.770916,-4.50469
BGC0000711,saccharide,43.160477,-5.1727743
BGC0000712,saccharide,41.03936,-5.586278
BGC0000713,saccharide,42.785316,-5.2542524
BGC0000714,saccharide,39.886574,-1.9620686
BGC0000715,saccharide,39.907295,-10.048658
BGC0000716,saccharide,39.916843,-9.953915
BGC0000719,saccharide,39.56725,-3.2742891
BGC0000720,saccharide,40.492687,-8.083542
BGC0000721,saccharide,38.72453,-4.508703
BGC0000722,other,36.626743,-6.097236
BGC0000723,other,37.399525,-6.792407
BGC0000724,saccharide,40.67398,-11.732672
BGC0000725,saccharide,56.95174,-17.269176
BGC0000727,saccharide,21.725698,-8.538544
BGC0000728,saccharide,60.824333,-27.272842
BGC0000729,saccharide,60.879375,-27.173836
BGC0000730,saccharide,61.28381,-26.346603
BGC0000731,saccharide,61.28381,-26.346603
BGC0000732,saccharide,60.58046,-26.108278
BGC0000733,saccharide,60.222485,-26.023636
BGC0000734,saccharide,65.659134,-25.100363
BGC0000735,saccharide,64.79368,-27.131426
BGC0000736,saccharide,64.768265,-27.239353
BGC0000737,saccharide,66.3008,-26.03747
BGC0000738,saccharide,65.68459,-27.278078
BGC0000739,saccharide,66.0579,-25.60879
BGC0000740,saccharide,67.32174,-20.543776
BGC0000741,saccharide,67.486496,-21.27093
BGC0000742,saccharide,68.92054,-20.67279
BGC0000743,saccharide,68.92051,-20.672771
BGC0000744,saccharide,66.86246,-21.076813
BGC0000745,saccharide,67.32174,-20.543776
BGC0000746,saccharide,67.486496,-21.27093
BGC0000747,saccharide,66.86246,-21.076813
BGC0000748,saccharide,67.32174,-20.543776
BGC0000749,saccharide,58.12177,-26.71007
BGC0000751,saccharide,60.058887,-16.314974
BGC0000752,saccharide,61.818153,-18.182827
BGC0000753,saccharide,50.625465,-9.624338
BGC0000754,saccharide,66.91414,-25.330158
BGC0000755,saccharide,66.91462,-25.330364
BGC0000756,saccharide,66.53852,-24.667688
BGC0000757,saccharide,66.92255,-24.8988
BGC0000758,saccharide,59.500664,-23.065388
BGC0000759,saccharide,57.499126,-18.183846
BGC0000760,saccharide,58.999565,-25.02902
BGC0000761,saccharide,60.530014,-24.67281
BGC0000762,saccharide,63.464493,-20.44027
BGC0000763,saccharide,61.63122,-25.486008
BGC0000764,saccharide,63.92742,-21.909489
BGC0000765,saccharide,63.842606,-21.416372
BGC0000766,saccharide,61.56938,-21.676243
BGC0000767,saccharide,62.425957,-21.730492
BGC0000768,saccharide,57.083954,-18.541653
BGC0000769,saccharide,29.54986,-17.685171
BGC0000770,saccharide,63.482265,-18.227777
BGC0000772,saccharide,49.431667,-15.498943
BGC0000773,saccharide,57.146168,-22.963524
BGC0000774,saccharide,56.88344,-20.677792
BGC0000775,saccharide,56.168533,-21.088213
BGC0000776,saccharide,63.229607,-15.6568165
BGC0000777,saccharide,57.132004,-23.682188
BGC0000778,saccharide,61.796803,-16.858759
BGC0000779,saccharide,63.40428,-16.766335
BGC0000780,saccharide,58.195324,-20.212797
BGC0000781,saccharide,58.88874,-23.447283
BGC0000782,saccharide,60.176018,-20.275698
BGC0000783,saccharide,49.64928,-15.536648
BGC0000784,saccharide,59.131657,-23.262806
BGC0000785,saccharide,60.178627,-20.222887
BGC0000786,saccharide,59.36176,-22.31507
BGC0000787,saccharide,57.191235,-23.042595
BGC0000788,saccharide,57.821556,-22.80129
BGC0000789,saccharide,63.19975,-19.307673
BGC0000790,saccharide,59.93794,-21.385641
BGC0000791,saccharide,56.911156,-21.96411
BGC0000792,saccharide,61.033737,-19.615654
BGC0000793,saccharide,63.223366,-15.53668
BGC0000794,saccharide,61.480247,-20.066225
BGC0000795,saccharide,59.05702,-19.97734
BGC0000796,saccharide,61.290665,-19.96993
BGC0000797,saccharide,57.672443,-18.237312
BGC0000798,saccharide,17.328934,-41.5682
BGC0000799,saccharide,60.599377,-25.543747
BGC0000800,saccharide,62.235928,-25.713465
BGC0000801,saccharide,59.016216,-18.998585
BGC0000802,saccharide,35.95292,8.10613
BGC0000803,saccharide,62.451763,-21.935383
BGC0000804,saccharide,46.180233,-3.4443347
BGC0000806,saccharide,43.11639,-8.744318
BGC0000807,saccharide,43.4936,-9.26833
BGC0000809,alkaloid,30.391487,-14.620891
BGC0000810,alkaloid,12.301322,-48.784527
BGC0000811,alkaloid,-5.7962155,5.8126163
BGC0000812,alkaloid,16.86722,-25.455656
BGC0000813,alkaloid,26.335587,-21.179377
BGC0000814,alkaloid,30.238174,7.5371404
BGC0000815,alkaloid,35.452026,-2.4270668
BGC0000816,nrp,-14.647078,15.865709
BGC0000817,alkaloid,27.166311,-31.13177
BGC0000818,nrp,-5.718045,7.5103602
BGC0000819,nrp,-6.3097773,7.521276
BGC0000820,alkaloid,27.337578,-24.353712
BGC0000821,alkaloid,48.77177,-7.4352403
BGC0000825,alkaloid,27.8333,-20.623096
BGC0000826,alkaloid,28.055866,-20.618944
BGC0000827,alkaloid,27.510454,-20.71031
BGC0000829,alkaloid,34.923008,-30.182903
BGC0000830,other,35.235703,-30.670578
BGC0000831,alkaloid,35.235703,-30.670578
BGC0000832,saccharide,6.4211464,-5.0767198
BGC0000833,saccharide,6.394768,-5.0494423
BGC0000834,saccharide,6.446782,-5.108691
BGC0000836,other,-32.126278,-12.673193
BGC0000837,other,-31.812298,-12.675876
BGC0000838,polyketide,-29.992008,-12.630269
BGC0000839,other,-30.762184,-12.656494
BGC0000840,other,34.230583,5.5725045
BGC0000841,other,32.38884,-0.715801
BGC0000842,other,27.193554,5.5850296
BGC0000843,other,30.94414,0.087609135
BGC0000844,other,26.194092,5.049509
BGC0000845,other,26.772606,5.119796
BGC0000846,other,17.65532,1.7430186
BGC0000847,other,26.68957,6.387873
BGC0000848,other,3.7783215,-29.192415
BGC0000849,other,3.8803334,-29.485252
BGC0000850,other,4.0166125,-29.93624
BGC0000851,other,37.934093,18.78858
BGC0000852,other,24.500145,26.581783
BGC0000853,other,25.372683,26.67163
BGC0000854,other,25.622967,25.224363
BGC0000855,other,25.811722,26.498377
BGC0000856,other,26.080906,25.791847
BGC0000857,other,25.807056,24.53577
BGC0000858,other,25.16827,25.941723
BGC0000859,other,26.080906,25.791847
BGC0000860,other,25.844646,24.561611
BGC0000861,other,-63.922886,-7.8017764
BGC0000862,other,-40.82747,-15.977141
BGC0000863,other,-63.928654,-7.767214
BGC0000864,other,-22.434265,-17.76589
BGC0000865,other,-41.608505,-13.3820505
BGC0000866,other,-10.828377,-40.73339
BGC0000867,other,-10.820916,-40.729225
BGC0000868,other,63.38831,-23.875013
BGC0000869,other,-61.56539,-24.407555
BGC0000870,other,25.451551,-34.94746
BGC0000871,other,32.874863,-19.803007
BGC0000872,other,30.382975,17.56849
BGC0000873,other,34.656837,-12.573749
BGC0000874,other,28.39481,4.404231
BGC0000875,other,30.417194,17.930092
BGC0000876,other,-11.655967,18.75393
BGC0000877,other,32.25369,1.0407425
BGC0000878,other,38.851543,-10.766212
BGC0000879,other,44.271183,9.074919
BGC0000880,other,45.513226,-11.042052
BGC0000881,other,44.28282,9.134247
BGC0000882,other,41.915783,0.60413444
BGC0000883,other,33.633762,-3.8749013
BGC0000884,other,37.193726,-4.3218136
BGC0000885,other,33.81659,10.772833
BGC0000886,other,-17.188112,-12.562915
BGC0000887,alkaloid,43.24504,-1.2782574
BGC0000888,other,10.332866,-1.1912255
BGC0000889,other,32.81992,11.151183
BGC0000890,other,-1.2992328,0.0032724943
BGC0000891,other,-1.270269,-0.25664422
BGC0000892,other,4.6117606,-12.883998
BGC0000893,nrp,8.029232,18.113993
BGC0000894,other,-10.622383,-22.198599
BGC0000895,other,21.147545,6.18684
BGC0000896,other,25.248178,7.244214
BGC0000897,other,35.256897,-4.719612
BGC0000898,saccharide,35.134842,-16.764467
BGC0000899,saccharide,35.139065,-16.732454
BGC0000900,other,-46.672344,42.25379
BGC0000901,other,-46.355904,42.818882
BGC0000902,polyketide,2.5684044,-35.73456
BGC0000903,other,33.72312,8.848287
BGC0000904,other,31.440723,-8.833292
BGC0000905,other,42.18155,3.588468
BGC0000906,other,42.18298,3.5870848
BGC0000907,other,38.10634,-8.937937
BGC0000908,other,34.66036,11.051771
BGC0000909,other,58.762455,-0.83858156
BGC0000910,other,58.762455,-0.83858156
BGC0000911,other,58.762455,-0.83858156
BGC0000912,other,58.762455,-0.83858156
BGC0000913,other,5.187252,17.52284
BGC0000914,other,8.812211,-10.190843
BGC0000915,other,26.715076,-6.0270405
BGC0000916,other,43.21029,1.2591865
BGC0000917,other,43.488564,1.6761594
BGC0000918,other,26.242748,-4.230086
BGC0000919,other,22.732544,-22.727037
BGC0000920,other,-10.102113,2.752478
BGC0000921,other,-20.793255,2.1505806
BGC0000922,other,-5.0004935,-14.044612
BGC0000923,other,12.155796,15.956318
BGC0000924,other,37.33615,-27.772972
BGC0000925,other,22.034466,1.1857457
BGC0000926,other,23.723866,8.772648
BGC0000927,other,46.833065,1.7362399
BGC0000929,other,50.30768,1.178738
BGC0000930,terpene,15.924192,-40.097168
BGC0000932,other,27.086308,9.710787
BGC0000933,other,-20.453547,48.529377
BGC0000934,other,20.825506,11.936927
BGC0000935,other,-6.2665706,-12.17727
BGC0000936,other,18.550566,12.005981
BGC0000937,other,20.511831,4.9513617
BGC0000938,other,27.254442,8.554911
BGC0000939,other,9.179562,49.53651
BGC0000940,other,7.4978957,50.918667
BGC0000941,other,6.7848964,51.25048
BGC0000942,other,10.301799,53.537025
BGC0000943,other,11.540631,51.378998
BGC0000944,other,11.207238,53.034275
BGC0000945,other,-1.3495494,39.429485
BGC0000946,other,10.905182,52.865543
BGC0000947,other,9.483187,48.646713
BGC0000948,other,37.69574,-2.9159508
BGC0000949,nrp,32.625183,-10.971244
BGC0000950,nrp,-11.957822,21.428415
BGC0000951,nrp,-11.973049,21.442783
BGC0000953,saccharide,38.644913,-14.452933
BGC0000954,nrp,-48.64745,-21.280077
BGC0000955,nrp,-36.646873,28.252558
BGC0000956,nrp,-43.39136,8.586947
BGC0000957,nrp,9.514556,-5.813918
BGC0000958,nrp,-29.889412,16.214317
BGC0000959,nrp,-29.503494,-3.4240763
BGC0000960,nrp,-18.711048,1.6799698
BGC0000961,nrp,-36.375065,-8.071159
BGC0000962,nrp,-32.98168,23.231499
BGC0000963,nrp,-22.623001,28.043228
BGC0000964,nrp,-36.888435,10.181608
BGC0000965,polyketide,16.219303,-8.352994
BGC0000966,nrp,-0.9455201,14.389861
BGC0000967,nrp,-55.387447,-7.093051
BGC0000968,nrp,-38.676556,0.52315515
BGC0000969,nrp,-34.16877,-7.816242
BGC0000970,nrp,-41.873974,-19.23243
BGC0000971,nrp,-17.30014,-9.115165
BGC0000972,nrp,-36.12951,11.453061
BGC0000973,nrp,-1.0129527,14.525116
BGC0000974,nrp,-44.86875,-10.251927
BGC0000975,nrp,-40.737854,7.982186
BGC0000976,nrp,-60.206104,-12.343769
BGC0000977,nrp,-39.17085,5.0252905
BGC0000978,nrp,-47.878513,-13.651685
BGC0000979,nrp,-57.246994,-2.5420623
BGC0000980,nrp,-57.246994,-2.5420623
BGC0000981,nrp,-30.81751,-20.761948
BGC0000982,nrp,-22.6465,-1.8315529
BGC0000983,nrp,-17.78516,-3.7618032
BGC0000984,nrp,-25.613667,28.204132
BGC0000985,nrp,-37.19105,29.325745
BGC0000986,nrp,-44.83873,0.7186809
BGC0000988,nrp,-48.20215,-36.322426
BGC0000989,nrp,-50.809532,-35.71519
BGC0000990,nrp,-47.501694,-36.196033
BGC0000991,nrp,-50.69722,-35.71354
BGC0000992,nrp,-11.778358,-10.393371
BGC0000993,nrp,-29.897646,13.280277
BGC0000994,nrp,-43.76653,-31.556871
BGC0000995,nrp,-56.69283,-10.698917
BGC0000996,nrp,-28.125484,-8.848475
BGC0000997,nrp,-15.359108,0.6931534
BGC0000998,nrp,-20.840363,-16.217585
BGC0000999,nrp,-27.41179,-8.5758095
BGC0001000,nrp,-25.082489,22.771679
BGC0001001,nrp,-45.074863,-11.380104
BGC0001002,nrp,-27.304323,-23.528288
BGC0001003,nrp,-28.595,-16.975113
BGC0001004,polyketide,-37.151714,-25.272358
BGC0001005,nrp,-11.375268,27.648386
BGC0001006,nrp,-14.55677,-5.701233
BGC0001007,polyketide,-14.551279,-5.7034264
BGC0001008,polyketide,14.856412,-9.756657
BGC0001010,nrp,-23.233727,-1.8131306
BGC0001011,nrp,-35.616245,-21.870106
BGC0001012,nrp,-59.912327,-29.09832
BGC0001013,nrp,-57.68388,-28.170555
BGC0001014,nrp,-21.828,9.376495
BGC0001015,nrp,-39.35355,14.1764145
BGC0001016,nrp,-38.881577,13.926991
BGC0001017,nrp,-38.618893,13.069482
BGC0001018,nrp,-33.182198,43.990772
BGC0001019,nrp,-41.390877,7.517753
BGC0001020,nrp,-2.682817,17.484903
BGC0001021,nrp,-33.693813,29.34741
BGC0001022,nrp,-52.30604,-33.826694
BGC0001023,nrp,-37.98656,26.469614
BGC0001024,nrp,-42.5814,5.669663
BGC0001025,nrp,-57.282413,-10.57314
BGC0001026,nrp,-32.121197,-1.2476525
BGC0001027,nrp,-36.85343,24.921104
BGC0001028,nrp,-35.42234,29.595392
BGC0001029,nrp,-36.57881,12.724735
BGC0001030,nrp,-38.32514,2.3314059
BGC0001031,nrp,-59.77678,-7.0150447
BGC0001032,nrp,-59.547283,-7.2507076
BGC0001033,nrp,-38.889095,15.420787
BGC0001034,nrp,-52.10949,-31.132803
BGC0001035,polyketide,-6.395252,30.443111
BGC0001036,nrp,-35.86694,13.828418
BGC0001037,nrp,-39.07347,-1.2701979
BGC0001038,nrp,-18.088444,-14.138433
BGC0001039,nrp,-18.876972,2.2620916
BGC0001040,nrp,-44.328873,-30.636591
BGC0001041,nrp,-16.450035,-9.620008
BGC0001042,nrp,-42.102505,-21.611296
BGC0001043,nrp,-28.244478,-8.005368
BGC0001044,nrp,-1.2827315,28.474186
BGC0001045,nrp,-36.904137,10.276092
BGC0001046,nrp,-30.557747,-22.427868
BGC0001047,nrp,-34.07447,16.572338
BGC0001048,nrp,-13.293401,23.342314
BGC0001049,nrp,-37.81115,-1.0493976
BGC0001050,nrp,-37.32964,29.399462
BGC0001051,nrp,-60.18336,-30.165169
BGC0001052,nrp,-43.79553,-23.99812
BGC0001053,nrp,-17.642847,-2.676068
BGC0001054,nrp,-45.00379,2.2643654
BGC0001055,nrp,16.08252,9.96586
BGC0001056,nrp,-37.53119,11.965848
BGC0001057,nrp,-13.796475,-10.785289
BGC0001058,nrp,-22.35572,27.194536
BGC0001059,nrp,-30.853642,13.161179
BGC0001060,polyketide,28.829319,-5.0562057
BGC0001061,polyketide,19.175797,-13.295395
BGC0001062,polyketide,-18.820652,-23.8569
BGC0001063,nrp,-21.303028,-8.256258
BGC0001064,polyketide,-22.760128,-26.922256
BGC0001065,polyketide,-53.437515,-30.891743
BGC0001066,polyketide,-39.39609,-31.306986
BGC0001067,polyketide,-14.8861065,-28.95421
BGC0001068,terpene,-33.618828,-8.461147
BGC0001069,nrp,-58.728504,-10.487807
BGC0001070,nrp,-56.71611,-12.721572
BGC0001071,polyketide,-50.50285,-7.9187584
BGC0001072,polyketide,-28.72517,-22.100012
BGC0001073,nrp,21.445974,-7.383485
BGC0001074,saccharide,25.622972,-17.640404
BGC0001075,terpene,0.11236464,-9.343373
BGC0001076,other,30.488104,17.475792
BGC0001077,polyketide,7.9722543,6.0814586
BGC0001078,terpene,26.560732,0.17964977
BGC0001079,polyketide,24.651995,-0.01723446
BGC0001080,other,20.756107,12.188428
BGC0001082,terpene,17.969093,-46.188576
BGC0001083,polyketide,26.407429,0.3870243
BGC0001084,nrp,-5.386342,7.2929454
BGC0001085,nrp,-26.161022,37.387558
BGC0001088,nrp,-24.122566,25.16395
BGC0001089,polyketide,-56.400787,-6.1316376
BGC0001090,nrp,-37.644035,31.075327
BGC0001091,nrp,-57.696968,-9.600758
BGC0001093,nrp,-34.463974,-20.672173
BGC0001094,nrp,-47.26589,-14.898028
BGC0001095,nrp,-29.046053,40.504196
BGC0001098,nrp,-37.769424,31.104666
BGC0001099,nrp,-53.223576,-10.256644
BGC0001100,nrp,-35.725628,-19.398201
BGC0001101,nrp,-19.747288,-3.2024424
BGC0001102,nrp,-37.489735,-8.671412
BGC0001103,nrp,-29.193727,40.43661
BGC0001105,nrp,-50.444347,-9.733373
BGC0001106,nrp,-37.062927,-10.906609
BGC0001108,nrp,-54.613457,-7.298829
BGC0001109,nrp,-57.81541,-6.633852
BGC0001110,nrp,-51.0022,-9.043679
BGC0001111,nrp,-56.437805,-8.607946
BGC0001112,nrp,-58.73377,-10.483458
BGC0001113,nrp,-56.83817,-10.043807
BGC0001114,nrp,-54.247612,-10.735038
BGC0001115,nrp,-45.125546,-14.066777
BGC0001116,nrp,-42.41665,6.376126
BGC0001117,nrp,-17.305225,27.969017
BGC0001118,polyketide,-7.060764,-28.81615
BGC0001119,polyketide,-28.76597,-26.486341
BGC0001122,nrp,-19.059042,-17.748674
BGC0001123,nrp,-1.2900512,6.67344
BGC0001124,polyketide,-23.957817,-35.502056
BGC0001125,nrp,-29.659336,24.255896
BGC0001126,terpene,31.872328,-4.025932
BGC0001127,nrp,-23.92909,41.251724
BGC0001128,nrp,-41.55363,49.426865
BGC0001130,nrp,-37.646076,11.94574
BGC0001131,nrp,-21.465067,34.659924
BGC0001132,nrp,-41.341515,50.254658
BGC0001133,nrp,-42.322784,47.22932
BGC0001134,other,37.726078,12.6638
BGC0001135,nrp,-43.274246,47.585728
BGC0001136,nrp,-37.81119,-1.0494903
BGC0001137,alkaloid,9.357003,10.244417
BGC0001138,other,34.493595,-12.605574
BGC0001140,terpene,1.7049328,-8.465234
BGC0001141,polyketide,51.108303,1.0616453
BGC0001142,nrp,-4.9451976,19.016813
BGC0001143,polyketide,-24.358028,-30.973934
BGC0001144,polyketide,-31.074179,-46.01108
BGC0001145,ripp,46.635925,24.047022
BGC0001146,ripp,45.7773,24.315023
BGC0001147,nrp,37.045742,-13.391614
BGC0001148,nrp,13.506504,10.491741
BGC0001149,nrp,-12.814487,30.336645
BGC0001150,polyketide,-3.959812,-18.030209
BGC0001151,other,32.304203,-0.6230561
BGC0001152,nrp,-34.866085,39.28035
BGC0001153,nrp,-32.166615,46.552208
BGC0001154,other,1.7036861,4.6249413
BGC0001155,ripp,44.275536,22.839918
BGC0001156,terpene,1.6179187,-8.522063
BGC0001157,ripp,16.197035,-0.7784578
BGC0001159,nrp,-19.158367,-13.468217
BGC0001160,polyketide,-58.783813,-21.136055
BGC0001161,polyketide,-57.80847,-21.85031
BGC0001162,polyketide,-58.674763,-21.208454
BGC0001163,polyketide,-57.80847,-21.85031
BGC0001164,polyketide,-58.06624,-21.698881
BGC0001165,nrp,-60.20449,-12.3409815
BGC0001166,nrp,-46.651768,42.20506
BGC0001167,ripp,58.23953,9.937831
BGC0001168,nrp,-4.167208,30.488878
BGC0001169,polyketide,-57.237743,-26.594542
BGC0001170,ripp,42.200974,28.136919
BGC0001171,ripp,42.242466,27.684084
BGC0001172,nrp,-22.225227,-13.584967
BGC0001173,ripp,47.86177,19.1966
BGC0001174,ripp,42.3603,25.567045
BGC0001176,ripp,46.433777,50.88036
BGC0001177,polyketide,7.052967,-17.533688
BGC0001178,nrp,-5.3503385,19.574984
BGC0001179,polyketide,7.7271256,-17.059288
BGC0001182,nrp,-36.110947,-2.8077726
BGC0001183,polyketide,-35.60228,-23.967945
BGC0001184,other,10.280651,-1.1594204
BGC0001185,nrp,-19.888002,46.596474
BGC0001186,polyketide,-55.788765,-13.012049
BGC0001187,nrp,-48.670696,-37.343292
BGC0001188,ripp,31.615833,19.085318
BGC0001189,nrp,-18.342148,39.155563
BGC0001190,polyketide,-10.394774,-18.90987
BGC0001191,other,32.19742,-11.395731
BGC0001192,nrp,-32.193882,46.4949
BGC0001193,nrp,3.810389,5.066201
BGC0001194,polyketide,-45.778194,-28.347534
BGC0001195,nrp,-45.024643,-28.419096
BGC0001196,nrp,-5.380939,24.965553
BGC0001197,polyketide,10.768671,-21.260027
BGC0001198,terpene,25.024324,-34.575825
BGC0001199,polyketide,-48.890675,-30.692211
BGC0001200,polyketide,-45.08762,-29.682697
BGC0001201,terpene,11.50133,-49.98468
BGC0001202,nrp,-19.316128,21.852015
BGC0001203,nrp,-18.254248,22.061647
BGC0001204,polyketide,-43.346443,-27.633413
BGC0001205,polyketide,-13.607796,-27.365675
BGC0001206,other,36.24576,-10.188269
BGC0001207,nrp,-27.936665,47.553505
BGC0001209,ripp,40.331276,14.757939
BGC0001210,ripp,55.715828,36.64911
BGC0001211,nrp,-12.781977,38.09799
BGC0001212,nrp,-43.409367,3.861835
BGC0001213,polyketide,-19.419348,-3.3830686
BGC0001214,nrp,-23.063383,36.555103
BGC0001215,nrp,-43.331753,-32.634132
BGC0001216,nrp,-29.833261,16.243584
BGC0001217,other,64.21121,21.53548
BGC0001218,nrp,-38.292976,1.0689696
BGC0001219,polyketide,-15.386675,-32.418465
BGC0001220,nrp,-6.464195,31.320278
BGC0001221,other,20.062378,9.8147335
BGC0001222,ripp,53.118645,19.80966
BGC0001223,other,17.174034,-44.191143
BGC0001224,other,20.718384,-24.197248
BGC0001225,nrp,37.54176,-9.906256
BGC0001226,ripp,51.67375,35.12307
BGC0001227,terpene,50.242844,0.20334032
BGC0001228,nrp,-6.6518774,26.68107
BGC0001229,ripp,56.45123,40.982193
BGC0001230,nrp,-31.508942,28.113586
BGC0001231,nrp,-41.764816,7.234309
BGC0001233,nrp,-22.428524,38.11238
BGC0001235,nrp,-42.761395,4.6909494
BGC0001236,polyketide,-28.202229,-25.29213
BGC0001237,polyketide,-38.383877,-20.687794
BGC0001238,other,44.989548,4.6131654
BGC0001239,other,44.993507,4.6097727
BGC0001240,nrp,-46.52625,42.088593
BGC0001241,terpene,-31.390188,32.01913
BGC0001242,polyketide,-11.616575,-30.41834
BGC0001244,polyketide,-57.5462,-32.787548
BGC0001245,polyketide,-33.494644,-38.56944
BGC0001246,polyketide,-33.994476,-39.26716
BGC0001248,terpene,22.748142,-36.43808
BGC0001249,nrp,-48.468876,41.801697
BGC0001250,nrp,-47.545372,41.73309
BGC0001251,nrp,-47.5454,41.732937
BGC0001252,polyketide,-51.11202,-37.591198
BGC0001254,polyketide,-46.95128,-39.362022
BGC0001255,nrp,-33.65348,-0.765119
BGC0001257,polyketide,-34.044426,-44.543453
BGC0001258,polyketide,-34.203518,-44.086525
BGC0001260,terpene,17.108809,-45.31086
BGC0001261,nrp,-43.912113,46.790592
BGC0001262,polyketide,-10.554105,-2.128252
BGC0001264,polyketide,-20.943113,-36.759514
BGC0001266,polyketide,-46.454544,-7.971648
BGC0001267,terpene,25.46676,-6.3410172
BGC0001268,nrp,-41.283245,-1.1449653
BGC0001273,polyketide,-61.44955,-28.66477
BGC0001275,polyketide,-61.00886,-28.89241
BGC0001276,polyketide,-59.986458,-31.57016
BGC0001277,terpene,18.399555,-5.7125273
BGC0001278,terpene,18.413157,-5.801417
BGC0001281,polyketide,37.008392,3.31481
BGC0001283,polyketide,6.0795608,-8.760199
BGC0001284,polyketide,-34.85483,-45.75142
BGC0001285,other,46.477413,-3.803122
BGC0001286,other,20.363245,2.555922
BGC0001287,polyketide,-39.315662,-23.313772
BGC0001288,polyketide,-49.03156,-25.787884
BGC0001289,ripp,51.42137,25.042294
BGC0001290,nrp,-39.27761,19.424122
BGC0001291,ripp,47.69404,11.179347
BGC0001292,other,12.742445,9.698856
BGC0001293,polyketide,-46.531567,-31.005573
BGC0001294,other,28.500238,-10.882698
BGC0001295,other,22.095001,2.814776
BGC0001296,polyketide,-51.69332,-20.93275
BGC0001297,nrp,-32.285454,20.785326
BGC0001298,polyketide,-54.186836,-23.4278
BGC0001299,polyketide,-53.81652,-14.098167
BGC0001300,polyketide,-56.391556,-14.03178
BGC0001301,polyketide,-58.056488,-11.840581
BGC0001302,other,20.3683,9.118725
BGC0001303,polyketide,-32.035866,-21.154432
BGC0001304,polyketide,-36.400555,-33.663406
BGC0001305,polyketide,-26.921501,-33.863373
BGC0001306,ripp,32.424667,7.1279287
BGC0001307,ripp,46.578808,54.48247
BGC0001310,polyketide,1.607629,-36.52795
BGC0001311,ripp,55.540848,39.720722
BGC0001312,nrp,-12.0441885,29.539242
BGC0001313,terpene,19.420069,-38.4271
BGC0001314,terpene,23.641092,-31.027317
BGC0001315,terpene,12.741738,-50.502617
BGC0001316,other,17.090168,-41.204212
BGC0001317,terpene,19.046623,-37.756393
BGC0001318,other,-9.941595,3.2102113
BGC0001321,terpene,25.477005,-42.109646
BGC0001322,terpene,25.712605,-41.778435
BGC0001323,terpene,25.71827,-41.724308
BGC0001324,terpene,25.571701,-42.011765
BGC0001325,alkaloid,-9.400252,4.4537153
BGC0001327,nrp,-39.026283,8.258428
BGC0001328,nrp,-38.85774,7.6778474
BGC0001329,nrp,-39.128216,8.503678
BGC0001330,nrp,-38.648514,11.134058
BGC0001331,nrp,-39.130466,10.152028
BGC0001332,nrp,-41.534206,6.1936526
BGC0001333,alkaloid,33.388317,-27.993965
BGC0001334,alkaloid,33.439606,-28.13196
BGC0001335,alkaloid,32.797363,-27.336098
BGC0001336,alkaloid,32.538677,-28.73025
BGC0001337,alkaloid,33.535484,-28.14133
BGC0001338,polyketide,-11.611194,-22.309935
BGC0001339,polyketide,-14.976436,-24.889582
BGC0001340,polyketide,-9.942967,-15.905081
BGC0001341,nrp,-34.38209,42.56982
BGC0001342,nrp,-55.75111,-27.02845
BGC0001343,polyketide,1.1312106,11.488808
BGC0001344,nrp,-24.0671,-0.11538442
BGC0001345,nrp,-0.7938491,36.705772
BGC0001346,nrp,-28.893078,51.14818
BGC0001348,polyketide,-55.78118,-31.766817
